nb_chemin,nombre_de_generation,distance,temps_mis_execution
150,120,11563.86819737063,223871267
150,120,11602.937753588434,224029742
150,120,11826.646762079545,223177634
150,120,11137.734184775982,222505452
150,120,11112.70722741541,225475373
150,120,9861.329565240125,226506179
150,120,11472.891448323246,225379273
150,120,11609.424832850853,224080603
150,120,11450.223932832672,228451117
150,120,11289.211371761154,224828073
150,120,10552.028490931452,225900105
150,120,11876.622780417876,224238526
150,120,10513.15778490631,220228508
150,120,11202.504328036435,220737909
150,120,11440.380626692637,240663726
150,120,11502.30000539517,225838261
150,120,10757.46939955304,222453851
150,120,10978.746555921436,228589230
150,120,11005.863586072275,233700721
150,120,11373.548910770853,236216423
150,120,11009.59952871748,229544815
150,120,11568.254446518975,228478010
150,120,12125.995114294587,225380794
150,120,11464.532408332772,232587165
150,120,11572.940132453026,257530775
150,120,10723.12899980195,235335441
150,120,10700.643497579547,224834476
150,120,10613.039913849092,224659209
150,120,11331.740466075633,260199568
150,120,11731.121274374413,235584000
150,120,11494.797996645617,223049377
150,120,11584.270582364597,225644138
150,500,11073.735967881676,932048477
150,500,10428.632897003976,932561562
150,500,10776.026382580994,929877634
150,500,9812.857719565329,938117967
150,500,10279.728964902104,932809070
150,500,10387.565026043458,929894700
150,500,10043.425467212694,929589383
150,500,10920.020003112377,921692519
150,500,10356.885558048933,930947426
150,500,10317.7764550605,922104705
150,500,10116.23625554432,930869344
150,500,9995.70130181816,942207954
150,500,10049.047539782798,923378391
150,500,9839.104952861548,931266037
150,500,10570.601147105865,920718807
150,500,9970.006793224897,913910790
150,500,10691.049756233475,951431958
150,500,10158.70161207442,943302970
150,500,9871.984047506785,946474847
150,500,10434.860536284727,941628819
150,500,10056.004511106681,955746311
150,500,10368.283438277806,950246829
150,500,10124.949517414314,940130556
150,500,10009.50171021672,930173054
150,500,9908.428004783511,935587687
150,500,10127.161286425431,945962491
150,500,10011.593429368806,935136663
150,500,10088.950513441352,930362222
150,500,10176.890968981763,926367406
150,500,10155.498887835458,921295060
150,500,11087.817517748865,977582191
150,500,9886.015426671784,987977477
150,500,10443.693447423835,946053793
150,500,10397.491224863104,946240235
150,500,10393.010315631298,950436336
150,500,10796.268638085508,951718526
150,500,11003.008865534326,950629461
150,500,10114.038694247769,940462673
150,500,10008.901890467692,937918398
150,500,10385.24437722819,941497953
150,1000,9778.502667470675,1880533689
150,1000,10155.267420508817,1869016123
150,1000,9453.986100756621,1895123442
150,1000,9774.337832960864,1901338315
150,1000,10147.18687247945,1879739120
150,1000,10146.355957164882,1899942646
150,1000,9850.67734873961,1913004073
150,1000,10109.31168633112,1892343388
150,1000,10343.973346810119,1918954271
150,1000,10339.329989939886,1889111711
150,1000,9994.941901799157,1913729912
150,1000,9785.102599567435,1874925548
150,1000,10334.26200081104,1892575837
150,1000,9162.330052514706,1915565702
150,1000,10254.255132711889,2078007453
150,1000,10157.075277115817,1869371651
150,1000,9996.380917912973,1970340447
150,1000,10351.1209876986,1937157464
150,1000,9348.326219125875,1915137987
150,1000,9986.33505569115,1893051008
150,1000,10384.872627048342,1894273144
150,1000,10684.706620040008,1898245044
150,1000,9905.985287751433,1901219435
150,1000,10314.275961408282,1873554217
150,1000,9914.624771530287,1896590785
150,1000,9910.69622300087,1875196687
150,1000,10235.589795642212,1859104211
150,1000,9732.325776203574,1913410010
150,1000,10208.251956692755,1859525100
150,1000,10323.391547754196,1852001135
150,1000,9918.516545041477,1894129248
150,1000,10041.709294049886,1979418155
150,1000,10387.333334824709,2041649678
150,1000,9856.794781839242,2082493400
150,1000,10403.133911617915,1887172322
150,1000,9828.279402455257,1735885200
150,1000,10257.756990184174,1789853574
150,1000,10063.202505898282,1823035381
150,1000,9966.021317983288,1836766479
150,1000,9987.123880327765,1850093708
210,60,11708.35378601346,179067924
210,60,10718.033846801298,155625209
210,60,9966.16241340301,169140392
210,60,11510.17476212059,165347434
210,60,11016.950350016004,172452385
210,60,10421.150888478713,170473412
210,60,11274.133906757967,167628563
210,60,12502.50952798731,165148503
210,60,10456.766682824948,161931500
210,60,9981.6369690388,167616549
210,60,11063.494729417544,157826872
210,60,12042.661165241998,171550997
210,60,11363.216197150661,182327828
210,60,10573.618678140649,170534161
210,60,11097.655087104096,152423965
210,60,11212.953318411386,156062747
210,60,10520.762379728822,159650559
210,60,11257.849866808947,162787951
210,60,11243.85020306103,156909039
210,60,11228.375553252763,151840311
210,60,11104.485931454827,183577781
210,60,10508.795503645337,184645947
210,60,11091.927512812876,175878576
210,60,11734.052109880611,155554049
210,60,11418.780367948437,164567429
210,60,10576.630327152528,154321838
210,60,10438.553870347378,151530850
210,60,11800.006581623635,151298192
210,60,10894.693368344051,157478710
210,60,11383.57587359942,150880981
210,60,10464.271407846654,154140163
210,60,11650.628386167045,154683685
210,60,11705.265945472835,164470209
210,60,11620.219900632323,174486857
210,60,11420.922443278989,159601664
210,60,10817.743282892354,161562904
210,60,11305.201097148327,158207610
210,60,11767.136006640556,159599098
210,60,11727.954718888133,156680120
210,60,11438.299377129282,159282600
210,120,10171.80076689302,330332760
210,120,10568.495583671498,325761830
210,120,10309.855308657203,315015934
210,120,11088.243136498219,315772440
210,120,10877.368548843231,306185414
210,120,10932.06883471647,315427827
210,120,10610.530060964718,336711990
210,120,10045.762555827014,296387201
210,120,11144.321397349135,297072687
210,120,10919.402905029974,322888888
210,120,10849.51372757737,322661392
210,120,10854.116468857696,308740963
210,120,11008.181169192158,309773422
210,120,10820.365165384397,299444857
210,120,10422.956389126975,293416361
210,120,10393.618298641586,294966126
210,120,11238.355695737366,300912480
210,120,11162.424820201975,296614431
210,120,10700.895255333013,299953396
210,120,10670.395373909912,302669406
210,120,10933.93190373244,335090142
210,120,9821.474109236156,303731880
210,120,10770.010921287172,298274973
210,120,10628.37301823748,329008434
210,120,10719.434786039186,320848594
210,120,10650.067690532822,378251417
210,120,10497.047535064103,381895330
210,120,10962.702865799618,350004360
210,120,10569.477967972734,324624055
210,120,10398.115628892407,332438386
210,120,11174.32939716539,339522052
210,120,10532.644978589084,342978333
210,120,10745.08870458594,324981358
210,120,11064.97850509015,319531009
210,120,10845.849790800497,313823263
210,120,11693.029626520734,317084084
210,120,10505.776788412282,312650154
210,120,11164.1925963118,311010384
210,120,10952.305842071306,316425811
210,120,10295.939045214716,316838408
210,500,9939.44654456657,1387841888
210,500,10440.120661657362,1325506225
210,500,10323.838694741064,1301502735
210,500,9911.095567830936,1312285289
210,500,9702.207088402256,1340267724
210,500,9961.67346727648,1392445829
210,500,10834.426342553368,1298133586
210,500,10475.027612151425,1310686858
210,500,10242.12687504161,1367808254
210,500,9942.385454842171,1309776744
210,500,10008.507564859881,1325734373
210,500,10161.513136870255,1351307029
210,500,9904.002338181548,1338370390
210,500,10312.797200305955,1321960031
210,500,10244.48249341932,1312457552
210,500,10036.146070826453,1312782703
210,500,9895.44459937242,1355945686
210,500,10299.28537224814,1305288016
210,500,9473.34539254641,1297353498
210,500,10267.243819861773,1310076518
210,500,10290.114516410986,1305936385
210,500,10865.429084433,1308938841
210,500,10446.041945802208,1297937321
210,500,10447.738821624445,1326449301
210,500,10429.541457400432,1336676724
210,500,9386.569033726088,1319534354
210,500,10485.473781755314,1316705218
210,500,10136.904718726391,1320078163
210,500,10068.339572288063,1297435294
210,500,10264.600333104336,1450169164
210,500,10327.434550336047,1345394848
210,500,9602.246406183576,1313026574
210,500,10143.384119252481,1409812787
210,500,9434.5018326446,1314541749
210,500,10194.999150930897,1306782084
210,500,9189.160394088978,1391827365
210,500,10112.494624723333,1325025949
210,500,9909.964591289332,1318574025
210,500,9863.016375440198,1357539028
210,500,9880.841232265091,1357996178
210,1000,9716.911720986798,2691496802
210,1000,10214.52846907938,2699313122
210,1000,10102.097017483526,2603613504
210,1000,9930.474341563642,2698097455
210,1000,10057.223145191467,2600864547
210,1000,10216.611372741963,2665238720
210,1000,10024.3199178305,2638503219
210,1000,10457.986391096521,2761508431
210,1000,9919.51347985744,2730963514
210,1000,9230.69976608138,2844725087
210,1000,9483.972043844871,2798723272
210,1000,10367.980542580928,2718940626
210,1000,10040.603455702681,2639316075
210,1000,9389.80616035835,2612658531
210,1000,9523.151507477225,2641518688
210,1000,9707.481254258191,2651396015
210,1000,9993.424034874446,2693495051
210,1000,9930.199085090004,2629676946
210,1000,9889.409448487311,2664533051
210,1000,10027.113177536672,2600677225
210,1000,10085.14616674482,2607820557
210,1000,10781.222605817842,2611433900
210,1000,10376.876157290633,2603035237
210,1000,10077.885895619758,2581009403
210,1000,10440.02928134084,2579023216
210,1000,10244.830990943421,2612047817
210,1000,9893.408611058567,2587872044
210,1000,9728.993623484752,2631247714
210,1000,9983.83161618203,2617400563
210,1000,9859.893585203345,2621383795
210,1000,10092.706283223746,2674978265
210,1000,9965.77381466755,2666802017
210,1000,9441.466620075684,2635201337
210,1000,9622.769635648387,2643732553
210,1000,9622.153285781229,2655411668
210,1000,10259.913493431763,2711534255
210,1000,10155.503949832873,2594599476
210,1000,10629.554180418392,2626055761
210,1000,9986.562801435353,2653679209
210,1000,10195.504008818318,2642366604
300,60,11364.481893676453,229790911
300,60,10888.241263375332,228933490
300,60,11295.081500841914,228868656
300,60,11056.239890050923,233086373
300,60,10268.46853878558,235930552
300,60,11572.19628871425,235595421
300,60,10958.504029976822,253615666
300,60,10771.862220132009,236660836
300,60,10925.847566981336,235727753
300,60,11385.626836951224,230858579
300,60,11552.047041539277,226842110
300,60,10847.305985714002,255243256
300,60,11293.116741448488,243914012
300,60,11422.608281664337,236433962
300,60,11005.104286054207,234886030
300,60,10748.806429135733,233354625
300,60,11026.982883474651,231711516
300,60,11336.039651258981,233425093
300,60,10111.215429110523,237273957
300,60,10914.161822328138,239708806
300,60,11191.69794698997,241258357
300,60,11509.29768889198,259434097
300,60,10575.764100366932,240662668
300,60,11465.129076505962,236074875
300,60,11173.803278078209,233386514
300,60,11086.276802515255,233957428
300,60,10268.18357055297,231018688
300,60,10636.27495408113,233676134
300,60,9998.58238760921,234715098
300,60,11837.676600832096,236953142
300,60,10941.923546029393,236055415
300,60,11150.546469096218,229620800
300,60,11090.275651235625,229676725
300,60,11399.475085472875,230580920
300,60,10634.184474284531,230373536
300,60,11200.882977458594,231028167
300,60,11624.819641846609,229640357
300,60,11397.943364380935,235662103
300,60,10572.548111855913,229547549
300,60,10311.395375687782,232938892
300,120,11328.868131543983,459762460
300,120,10456.809345086196,454957752
300,120,10037.177875185602,447886358
300,120,10653.3045391151,455043147
300,120,9894.048878432479,449990121
300,120,10732.009563858237,454701720
300,120,11135.444020036537,454427492
300,120,10509.90924393942,455626853
300,120,10852.197761430032,456126704
300,120,10859.943718084593,462100261
300,120,10339.772424307746,524591754
300,120,10675.434556265738,504732373
300,120,10809.599965539071,472230850
300,120,11636.71286352063,460453145
300,120,10282.323251507625,464170678
300,120,10395.326735809616,461413214
300,120,10498.429005388702,463250646
300,120,11294.073760736506,462724534
300,120,10272.912429234655,460636835
300,120,9552.161102074626,457798121
300,120,11223.216478355847,473546206
300,120,10541.0565609707,470830674
300,120,11613.878506166655,503582860
300,120,11099.05571894882,460252534
300,120,10653.05604803832,468041584
300,120,10966.249470609311,449184369
300,120,10460.39977338886,481172252
300,120,10361.537170621856,501905432
300,120,11311.642408637419,488468347
300,120,10802.594527584686,508616241
300,120,11113.707535622802,501635439
300,120,9827.985866747693,503849582
300,120,10515.802268294516,469036968
300,120,10824.974388910468,455705297
300,120,9711.659391756652,454264294
300,120,9841.250333511274,450176224
300,120,10600.170160484085,452171541
300,120,11454.925226208241,452250215
300,120,10432.824913940301,450509063
300,120,9822.789762889379,452655787
300,500,9852.417503645222,1906965521
300,500,9850.041614525962,1987234515
300,500,9345.307736207544,1875066662
300,500,9809.028516527604,1894125081
300,500,9850.583738774632,1895319200
300,500,9896.604073407167,1883044496
300,500,10222.402846105542,1925024826
300,500,10198.000753940936,1898088062
300,500,9810.73848148787,1895914043
300,500,9821.285109259801,1893114578
300,500,10137.836629359334,1911779968
300,500,9956.057421925327,1900400692
300,500,10504.77687282654,1947620087
300,500,10309.959684853759,1951941707
300,500,10069.115211721068,1910986044
300,500,9841.014878455546,1933550341
300,500,10411.83173999573,1946395266
300,500,9375.162388266308,1882896346
300,500,10310.72202379707,1903308746
300,500,9891.121259299489,1966694836
300,500,9472.863443931197,1972000141
300,500,9756.011128344568,2031177539
300,500,10110.73768469092,1972058584
300,500,9670.514362122765,2013858286
300,500,10283.640675334193,2059169099
300,500,9440.70865545102,1807147260
300,500,10214.601061644491,1810910201
300,500,10668.799203509378,1878051612
300,500,10095.193681891236,1781758239
300,500,10125.018082078708,1751463595
300,500,9584.910780602788,1724414203
300,500,9613.19192755982,1713741690
300,500,9984.554374207673,1775617741
300,500,10201.12155122937,1732676134
300,500,9815.53946875899,1721174757
300,500,9476.1428141819,1748945321
300,500,10047.466680985015,1725960393
300,500,9927.186046453835,1727620648
300,500,9891.0436828866,1742937434
300,500,9970.106358195675,1727848525
300,1000,9817.192230328013,3474753356
300,1000,9849.44436280574,3422560032
300,1000,9725.58148240998,3442668767
300,1000,9542.071792959576,3449699060
300,1000,9932.08265855308,3431475269
300,1000,9916.279444036449,3510776883
300,1000,9990.962672737593,3468222347
300,1000,9589.23029421407,3443190052
300,1000,9464.606918899332,3451836873
300,1000,10091.64810925637,3465780857
300,1000,9913.336890284987,3466058938
300,1000,9411.223252725451,3571778978
300,1000,9406.193504372042,3553317939
300,1000,9731.973512097755,3474946492
300,1000,10110.33662206174,3601932595
300,1000,10003.341773714867,3450625541
300,1000,9579.396784170589,3531805999
300,1000,9563.31957333308,3455185142
300,1000,10263.966902560183,3467266601
300,1000,9799.250666457301,3449794619
300,1000,9595.621566313383,3443920855
300,1000,9857.089912282778,3430489098
300,1000,9810.113228885462,3464421502
300,1000,10003.580697685704,3432887463
300,1000,9932.365296299122,3420826055
300,1000,9488.595576891898,3440405486
300,1000,9916.799536091881,3456808732
300,1000,9893.02800490533,3439475562
300,1000,10191.276231413429,3613087512
300,1000,9719.357510947073,3500487363
300,1000,9195.878828487384,3701537976
300,1000,9760.320325682495,3727390497
300,1000,9502.910108097922,3607826762
300,1000,9494.898214600335,3597010712
300,1000,9555.911275317678,3512971400
300,1000,9641.940865894008,3455643422
300,1000,10260.673144400838,3483635910
300,1000,9584.361421035785,3449872448
300,1000,9156.931614899253,3460643340
300,1000,9626.59464837309,4015483465
